Date/Time,Year,Month,Mean Max Temp (°C),Mean Max Temp Flag,Mean Min Temp (°C),Mean Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Extr Max Temp (°C),Extr Max Temp Flag,Extr Min Temp (°C),Extr Min Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow Grnd Last Day (cm),Snow Grnd Last Day Flag,Dir of Max Gust (10's deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2002-04,2002,4,6,,0,,3,,14,,-6,,74.8,,39,,113.8,,,,,,,
2002-05,2002,5,15.3,,4.4,,9.8,,26,,-2,S,84.6,,1,,85.6,,0,,,,,
2002-06,2002,6,17.8,,8.7,,13.2,,27,,-1.5,,106.2,,0,,106.2,,0,,,,,
2002-07,2002,7,22.8,,13.4,,18.1,,30,,5,,78.6,,0,,78.6,,0,,,,,
2002-08,2002,8,24.1,,15.1,,19.6,,32.5,,6.5,,84,,0,,84,,0,,,,,
2002-09,2002,9,19.2,,10.5,,14.9,,28,,3,,233.5,,0,,233.5,,0,,,,,
2002-10,2002,10,10.8,,3.8,,7.3,,25,,-5,,106.2,,1,,107.2,,0,,,,,
2002-11,2002,11,5.1,,-1.1,,2,,19,,-7.5,,180.4,,27,,207.4,,,,,,,
2002-12,2002,12,-0.1,,-7.1,,-3.6,,9,,-18,,76,,48,,124,,,,,,,
2003-01,2003,1,-5.8,,-13.5,,-9.7,,3,,-29,,4,,62,,66,,,,,,,
2003-02,2003,2,-5.3,,-12.5,,-9,,7.5,,-25.5,,64.2,,29,,93.2,,,,,,,
2003-03,2003,3,0.2,,-8.1,,-4,,11,,-19.5,S,130.6,,61,,191.6,,,,,,,
2003-04,2003,4,6.6,,-2.6,,2,,22,,-12,,59.4,,24,,83.4,,0,,,,,
2003-05,2003,5,12.6,,3.2,,7.9,,27,,-4.5,,91.1,,0,,91.1,,0,,,,,
2003-06,2003,6,20.8,,10.5,,15.7,,31.5,,1.5,,89.6,,0,,89.6,,0,,,,,
2003-07,2003,7,24.5,,15.8,,20.2,,28,S,12,S,72.8,,0,,72.8,,0,,,,,
2003-08,2003,8,23,,14.9,,19,,28.5,,6,,123.9,,0,,123.9,,0,,,,,
2003-09,2003,9,22.1,,11.2,,16.6,,28,,3,,48.8,I,0,,48.8,I,0,,,,,
2003-10,2003,10,13.7,,5.1,,9.4,,24.5,,-3.5,,144.2,,0,,144.2,,0,,,,,
2003-11,2003,11,7.5,,0.3,,3.9,,17.5,,-6.5,,62.6,,2,I,64.6,I,0,,,,,
2003-12,2003,12,2,,-5,,-1.6,,12,S,-14.5,,61,,72,,133,,,,,,,
2004-01,2004,1,-7.3,E,-14.4,,-10.8,E,4.5,,-27,,2.4,,70,I,72.4,I,,,,,,
2004-02,2004,2,-3.1,E,-10.3,,-6.7,E,5,,-24.5,,4,,116,,120,,,,,,,
2004-03,2004,3,1.3,,-6.5,,-2.7,,9,,-20.5,,27.6,,42.5,,70.1,,,,,,,
2004-04,2004,4,7.9,,-0.4,,3.8,,23,,-5.5,,85.8,,8,,93.8,,0,,,,,
2004-05,2004,5,14.4,,4,,9.2,,25,,-2.5,S,45.2,,0,,45.2,,0,,,,,
2004-06,2004,6,18,,8.8,,13.4,,28.5,,1.5,,120.2,,0,,120.2,,0,,,,,
2004-07,2004,7,23.4,,14.5,,19,,29.5,,7,,49.8,,0,,49.8,,0,,,,,
2004-08,2004,8,23.9,,15.3,,19.6,,29,,5,,112.6,,0,,112.6,,0,,,,,
2004-09,2004,9,18.1,,9.7,,13.9,,25,,1.5,,65.9,,0,,65.9,,0,,,,,
2004-10,2004,10,13.7,,6,,9.9,,20.5,,-4,,106,,0,,106,,0,,,,,
2004-11,2004,11,6.1,,-0.2,,3,,16,,-8,,130.1,,14.2,,144.3,,0,,,,,
2004-12,2004,12,1.3,,-7.1,,-2.9,,12.5,S,-18.5,S,103.6,,47.6,I,151.2,I,,,,,,
2005-01,2005,1,-5.6,,-13,,-9.3,,13.5,,-28,,8.2,,112,,120.2,,,,,,,
2005-02,2005,2,-2.3,,-10.5,,-6.4,,7,S,-23,,4,,18.5,,22.5,,,,,,,
2005-03,2005,3,1,,-5.8,,-2.4,,9.5,,-15,,63.9,,45.5,,109.4,,,,,,,
2005-04,2005,4,9,,0.6,,4.8,,19,,-5.5,,86.1,,26,,112.1,,0,,,,,
2005-05,2005,5,10.3,,3.7,,7,,18.5,,-2.5,,94.3,,0,T,94.3,,0,,,,,
2005-06,2005,6,20.2,,10.6,,15.5,,29.5,,-1,,80.8,,0,,80.8,,0,,,,,
2005-07,2005,7,22.9,,14.5,,18.7,,29.5,,9.5,S,90.7,,0,,90.7,,0,,,,,
2005-08,2005,8,23.9,,14.3,,19.1,,29.5,,7.5,,43.2,,0,,43.2,,0,,,,,
2005-09,2005,9,19.7,,12,,15.9,,26.5,S,3,,141.7,,0,,141.7,,0,,,,,
2005-10,2005,10,13.2,,6.4,,9.8,,23,,-2.5,,255.6,,0,,255.6,,0,,,,,
2005-11,2005,11,8.8,E,0.7,,4.8,E,16.5,,-8,,138.6,,2,,140.6,,0,,,,,
2005-12,2005,12,1.2,,-5.7,,-2.2,,10.5,,-17.5,,42.1,,43,,85.1,,,M,,,,
2006-01,2006,1,1.4,,-5.2,,-1.9,,14,,-11,,37.7,,48,,85.7,,,M,,,,
2006-02,2006,2,-1.7,,-9.7,,-5.7,,11,,-19,,32.7,,51,,83.7,,,,,,,
