Date/Time,Year,Month,Mean Max Temp (°C),Mean Max Temp Flag,Mean Min Temp (°C),Mean Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Extr Max Temp (°C),Extr Max Temp Flag,Extr Min Temp (°C),Extr Min Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow Grnd Last Day (cm),Snow Grnd Last Day Flag,Dir of Max Gust (10's deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1959-03,1959,3,2.9,,-4.1,,-0.6,,12.2,,-15.6,,38.6,,36.8,,75.4,,0,T,,,,
1959-04,1959,4,12.7,,3.4,,8.1,,24.4,,-1.1,,72.9,,0,T,72.9,,0,,,,,
1959-05,1959,5,19.4,,9.6,,14.5,,27.8,,1.7,,38.9,,0.5,,39.4,,0,,,,,
1959-06,1959,6,25.5,,15.1,,20.3,,33.9,S,7.2,,19.8,,0,,19.8,,0,,,,,
1959-07,1959,7,28.1,,17.6,,22.9,,32.8,,12.8,,31.2,,0,,31.2,,0,,,,,
1959-08,1959,8,28.7,,19.6,,24.2,,34.4,,12.2,,34.3,,0,,34.3,,0,,,,,
1959-09,1959,9,23.8,,14.8,,19.3,,33.9,,2.2,,99.8,,0,,99.8,,0,,,,,
1959-10,1959,10,13.5,,7.3,,10.4,,25,,-0.6,,83.3,,0,T,83.3,,0,,,,,
1959-11,1959,11,6.1,,-0.1,,3,,19.4,,-9.4,S,57.4,,15.5,,72.9,,5,,,,,
1959-12,1959,12,2.1,,-2.4,,-0.2,,8.9,,-15,,77.7,,21.3,,99.1,,10,,,,,
1960-01,1960,1,-0.8,,-6.1,,-3.5,,3.9,,-17.8,,37.6,,63.5,,101.1,,10,,,,,
1960-02,1960,2,0.2,,-5.9,,-2.9,,6.1,,-16.1,,31,,63,,94,,23,,,,,
1960-03,1960,3,-0.2,,-7.3,,-3.8,,13.9,,-15,,4.6,,42.4,,47,,0,,,,,
1960-04,1960,4,11.9,,4.1,,8,,22.2,,-3.3,,76.5,,5.3,,81.8,,0,,,,,
1960-05,1960,5,17.9,,9.8,,13.9,,25.6,,2.8,,134.4,,0,,134.4,,0,,,,,
1960-06,1960,6,23.5,,13.7,,18.6,,29.4,,9.4,,61.7,,0,,61.7,,0,,,,,
1960-07,1960,7,25.9,,15.8,,20.9,,32.2,,10.6,,111.3,,0,,111.3,,0,,,,,
1960-08,1960,8,25.9,,16.2,,21.1,,33.3,,11.1,,31.2,,0,,31.2,,0,,,,,
1960-09,1960,9,23,,14.1,,18.6,,32.2,S,6.7,,7.9,,0,,7.9,,0,,,,,
1960-10,1960,10,15.2,,6.7,,11,,22.8,,-0.6,,65.3,,0,T,65.3,,0,,,,,
1960-11,1960,11,9.6,,3.5,,6.6,,15.6,,-2.8,S,50.5,,1.8,,52.3,,0,,,,,
1960-12,1960,12,-0.6,,-7.2,,-3.9,,13.3,,-19.4,,6.9,,14.7,,21.6,,5,,,,,
1961-01,1961,1,-3.3,,-9.5,,-6.4,,6.7,,-18.9,S,0.5,,26.4,,26.9,,8,,,,<31,
1961-02,1961,2,2.3,,-4.7,,-1.2,,11.7,,-22.8,,56.6,,30.2,,86.9,,0,T,,,<31,
1961-03,1961,3,4.2,,-1.9,,1.2,,15.6,,-14.4,,32,,42.2,,74.2,,0,,,,<31,
1961-04,1961,4,8.6,,2.2,,5.4,,20,,-2.2,,89.4,,15,,104.4,,0,,,,<31,
1961-05,1961,5,17.2,,7.6,,12.4,,26.7,,1.1,,67.3,,0,T,67.3,,0,,,,<31,
1961-06,1961,6,23.2,,12.9,,18.1,,31.7,,7.8,,109.5,,0,,109.5,,0,,,,<31,
1961-07,1961,7,26.6,,17.1,,21.9,,32.2,,9.4,,111.8,,0,,111.8,,0,,27,,48,
1961-08,1961,8,25.8,,16.9,,21.4,,31.7,S,11.7,,50.3,,0,,50.3,,0,,,,<31,
1961-09,1961,9,25.1,,15.6,,20.4,,32.8,,6.7,,38.1,,0,,38.1,,0,,,,<31,
1961-10,1961,10,17.7,,8.3,,13,,26.1,,2.2,S,13.5,,0,T,13.5,,0,,,,<31,
1961-11,1961,11,8.1,,1.5,,4.8,,23.3,,-5.6,,56.4,,3.8,,60.2,,0,,,,<31,
1961-12,1961,12,1.8,,-4.2,,-1.2,,11.7,S,-13.3,,26.9,,15.2,,42.2,,3,,,,<31,
1962-01,1962,1,-1.4,,-9.4,,-5.4,,4.4,S,-18.3,,40.1,,26.7,,66.8,,10,,,,,
1962-02,1962,2,-2.3,,-10.1,,-6.2,,8.3,,-21.1,,10.7,,62,,72.6,,20,,,,,
1962-03,1962,3,4.8,,-2.1,,1.4,,21.1,,-16.7,,8.1,,2.5,,10.7,,0,,,,,
1962-04,1962,4,12.6,,3.2,,7.9,,30.6,,-3.3,,29,,5.3,,33.8,,0,,,,,
1962-05,1962,5,21.5,,11.2,,16.4,,34.4,,3.3,,29,,0,,29,,0,,,,,
1962-06,1962,6,24.4,,14.7,,19.6,,31.1,,7.8,,65.8,,0,,65.8,,0,,,,,
1962-07,1962,7,25.3,,15.9,,20.6,,32.2,,11.7,,96.5,,0,,96.5,,0,,,,,
1962-08,1962,8,26,,16.4,,21.2,,30.6,S,11.7,,36.3,,0,,36.3,,0,,,,,
1962-09,1962,9,19.7,,11.6,,15.7,,29.4,,5,,154.7,,0,,154.7,,0,,,,,
1962-10,1962,10,15.1,,7.7,,11.4,,25,,-1.7,,77.7,,2,,79.8,,0,,,,,
1962-11,1962,11,7.1,,1.1,,4.1,,12.2,,-3.9,,71.1,,1.8,,72.9,,0,,,,,
1962-12,1962,12,0.7,,-6.1,,-2.7,,11.7,,-22.2,S,36.1,,24.4,,55.1,,8,,,,,
1963-01,1963,1,-3.6,,-10.1,,-6.9,,3.3,S,-22.8,,0.5,,19.6,,22.4,,10,,,,,
1963-02,1963,2,-3.3,,-11.7,,-7.5,,6.1,,-22.2,,2,,16.3,,19.8,,8,,,,,
1963-03,1963,3,6.2,,-2.2,,2,,22.2,,-10.6,,56.6,,20.1,,80,,0,,,,,
1963-04,1963,4,13.2,,2.7,,8,,18.3,,-3.3,,57.4,,13.2,,70.6,,0,,,,,
1963-05,1963,5,17.7,,7.5,,12.6,,25.6,,-1.1,,72.1,,1.8,,73.9,,0,,,,,
1963-06,1963,6,25.4,,14.2,,19.8,,32.2,,8.3,,21.1,,0,,21.1,,0,,,,,
1963-07,1963,7,27.4,,17.1,,22.3,,34.4,S,9.4,,63.5,,0,,63.5,,0,,,,,
1963-08,1963,8,24.4,,14.8,,19.6,,30.6,,10,S,77.2,,0,,77.2,,0,,,,,
1963-09,1963,9,20,,10,,15,,26.7,S,3.9,,42.2,,0,,42.2,,0,,,,,
1963-10,1963,10,19.9,,9.2,,14.6,,30,,0.6,,9.1,,0,,9.1,,0,,,,,
1963-11,1963,11,10.2,,4.4,,7.3,,16.7,,-6.1,,78.7,,1.3,,80,,0,T,,,,
1963-12,1963,12,-1.9,,-8.6,,-5.3,,7.2,,-19.4,S,5.6,,49.5,,52.1,,20,,,,,
1964-01,1964,1,1.4,,-5,,-1.8,,8.9,,-20.6,,46.7,,15.7,,64,,0,T,,,,
1964-02,1964,2,0.8,,-7.1,,-3.2,,7.8,,-13.9,,0.5,,33.8,,38.6,,3,,,,,
1964-03,1964,3,4.2,,-2.8,,0.7,,13.9,,-8.9,,53.1,,32.3,,88.9,,0,T,,,,
1964-04,1964,4,11.2,,2.8,,7,,23.9,,-9.4,,57.7,,10.2,,67.8,,0,,,,,
1964-05,1964,5,20.9,,10.2,,15.6,,33.3,,4.4,S,41.7,,0,,41.7,,0,,,,,
1964-06,1964,6,24.1,,13.4,,18.8,,36.7,,6.1,S,44.5,,0,,44.5,,0,,,,,
1964-07,1964,7,27.6,,18.3,,23,,34.4,,13.9,S,126,,0,,126,,0,,,,,
1964-08,1964,8,23.1,,14,,18.6,,29.4,,8.9,,137.7,,0,,137.7,,0,,,,,
1964-09,1964,9,21,,11.6,,16.3,,30,,4.4,,10.2,,0,,10.2,,0,,,,,
1964-10,1964,10,14.7,,5.3,,10,,24.4,,-1.1,,48.8,,0,T,48.8,,0,,,,,
1964-11,1964,11,9.1,,2.4,,5.8,,17.2,,-10,,37.6,,3.3,,42.2,,0,,,,,
1964-12,1964,12,2,,-4.1,,-1.1,,12.2,,-14.4,,36.6,,23.9,,65.8,,0,,,,,
1965-01,1965,1,-1.3,,-8.8,,-5.1,,12.2,,-21.7,,30.2,,55.4,,85.6,,5,,,,,
1965-02,1965,2,-0.2,,-8.2,,-4.2,,12.2,,-16.1,,45.2,,41.9,,104.6,,18,,,,,
1965-03,1965,3,2.1,,-3.6,,-0.8,,9.4,,-11.1,,12.7,,47,,55.9,,3,,,,,
1965-04,1965,4,9.2,,1.6,,5.4,,21.1,,-4.4,,61,,10.4,,72.6,,0,,,,,
1965-05,1965,5,20.3,,10.2,,15.3,,28.3,,4.4,,41.1,,0,,41.1,,0,,,,,
1965-06,1965,6,23.6,,13.3,,18.5,,30.6,,6.1,,37.8,,0,,37.8,,0,,,,,
1965-07,1965,7,24.4,,14.7,,19.6,,31.1,,10,S,68.6,,0,,68.6,,0,,,,,
1965-08,1965,8,24.4,,15.3,,19.9,,34.4,,6.7,,67.8,,0,,67.8,,0,,,,,
1965-09,1965,9,20.8,,12.9,,16.9,,30,,2.2,,58.7,,0,,58.7,,0,,,,,
1965-10,1965,10,13.2,,5.4,,9.3,,20,,-4.4,,113.5,,1.3,,115.1,,0,,,,,
1965-11,1965,11,7.6,,1.3,,4.5,,17.8,,-4.4,,78,,3.6,,82,,0,T,,,,
1965-12,1965,12,4.1,,-1.6,,1.3,,13.9,,-12.8,,47.5,,15,,62.5,,0,T,,,,
1966-01,1966,1,-1.8,,-10,,-5.9,,13.9,,-20.6,S,3.6,,70.9,,67.3,,30,,,,,
1966-02,1966,2,0.1,,-6,,-3,,8.3,,-19.4,,21.3,,13.5,,38.1,,0,,,,,
1966-03,1966,3,5.8,,-1.7,,2.1,,18.3,,-10.6,,45.5,,13.5,,59.4,,0,,,,,
1966-04,1966,4,10.1,,2.6,,6.4,,17.2,,-1.1,S,25.4,,24.6,,50,,0,,,,,
1966-05,1966,5,15.8,,6.2,,11,,27.8,,0,S,49,,1.3,,50.3,,0,,,,,
1966-06,1966,6,25.4,,14.7,,20.1,,34.4,,6.1,,61.2,,0,,61.2,,0,,,,,
1966-07,1966,7,28.5,,17.8,,23.2,,36.1,,13.9,,20.8,,0,,20.8,,0,,,,,
1966-08,1966,8,25.6,,16.3,,21,,31.1,,11.7,,62.7,,0,,62.7,,0,,,,,
1966-09,1966,9,20.6,,11.1,,15.9,,31.7,,5,,62,,0,,62,,0,,,,,
1966-10,1966,10,14.3,,5.5,,9.9,,21.1,,-3.3,,15.2,,0,,15.2,,0,,,,,
1966-11,1966,11,8.8,,2.4,,5.6,,15,,-4.4,,137.7,,9.4,,147.1,,0,,,,,
1966-12,1966,12,1.4,,-4.7,,-1.7,,15.6,,-15.6,,69.9,,20.3,,90.9,,8,,,,,
1967-01,1967,1,2.4,,-4.4,,-1,,16.1,,-16.1,,21.8,,49,,85.3,,15,,,,,
1967-02,1967,2,-1.8,,-11.4,,-6.6,,6.7,S,-24.4,,13.5,,48.3,,48,,18,,,,,
1967-03,1967,3,3.2,,-4.4,,-0.6,,16.7,,-20.6,,3.6,,28.7,,29,,0,,,,,
1967-04,1967,4,12,,2.5,,7.3,,20.6,,-5,,65.8,,16.3,,76.7,,0,,,,,
1967-05,1967,5,14.3,,6.1,,10.2,,21.7,,1.7,,63,,0.5,,63.5,,0,,,,,
1967-06,1967,6,25.8,,16,,20.9,,31.7,,11.7,,146.1,,0,,146.1,,0,,,,,
1967-07,1967,7,25.1,,16.6,,20.9,,30.6,,10.6,,81.3,,0,,81.3,,0,,,,,
1967-08,1967,8,24.3,,15.4,,19.9,,29.4,,8.9,,44.5,,0,,44.5,,0,,,,,
1967-09,1967,9,21.2,,10.9,,16.1,,28.3,,3.3,,79,,0,,79,,0,,,,,
1967-10,1967,10,14.1,,6.8,,10.5,,25.6,,0.6,,68.8,,0,,68.8,,0,,,,,
1967-11,1967,11,5.5,,-0.4,,2.6,,13.9,S,-9.4,,49.3,,2.3,,51.1,,0,,,,,
1967-12,1967,12,3.1,,-3.2,,-0.1,,13.3,S,-11.1,S,70.6,,16,,88.6,,5,,,,,
1968-01,1968,1,-2.7,,-9.7,,-6.2,,4.4,S,-23.3,,54.4,,51.1,,104.6,,10,,,,,
1968-02,1968,2,-1.9,,-9.9,,-5.9,,8.3,,-20,,31.8,,7.6,,37.8,,3,,,,,
1968-03,1968,3,6.4,,-2.2,,2.1,,18.3,,-14.4,,29,,39.9,,58.4,,0,,,,,
1968-04,1968,4,14.4,,4.2,,9.3,,23.3,,-3.3,,31.5,,0,T,31.5,,0,,,,,
1968-05,1968,5,15.2,,7.8,,11.5,,20,S,2.2,S,101.1,,0,,101.1,,0,,,,,
1968-06,1968,6,23,,13.1,,18.1,,31.1,,8.3,,74.7,,0,,74.7,,0,,,,,
1968-07,1968,7,26.7,,16.3,,21.5,,33.9,,9.4,,41.9,,0,,41.9,,0,,,,,
1968-08,1968,8,25.9,,15.8,,20.9,,32.8,,10.6,,167.1,,0,,167.1,,0,,,,,
1968-09,1968,9,22.6,,14.7,,18.7,,26.7,S,7.8,,76.7,,0,,76.7,,0,,,,,
1968-10,1968,10,16.1,,8.3,,12.2,,27.8,,0.6,,46.2,,0,T,46.2,,0,,,,,
1968-11,1968,11,7.1,,1.5,,4.3,,16.1,,-2.8,,93.2,,7.6,,100.8,,0,T,,,,
1968-12,1968,12,0.3,,-6.3,,-3,,10,,-19.4,,34.3,,50.5,,96.5,,23,,,,,
1969-01,1969,1,-0.8,,-7.3,,-4.1,,8.3,,-18.3,,45,,15,,58.2,,0,T,,,,
1969-02,1969,2,0.5,,-5.6,,-2.6,,5,,-14.4,,4.1,,14,,18.3,,0,,,,,
1969-03,1969,3,3.6,,-3.9,,-0.2,,13.9,,-13.3,,26.7,,9.9,,35.3,,0,,,,,
1969-04,1969,4,13.1,,3.7,,8.4,,25.6,,-4.4,,80.3,,0,T,80.3,,0,,,,,
1969-05,1969,5,17.9,,8.2,,13.1,,34.4,,3.3,,72.6,,0,,72.6,,0,,,,,
1969-06,1969,6,22.1,,12.9,,17.5,,31.1,S,7.2,,44.2,,0,,44.2,,0,,,,,
1969-07,1969,7,26.7,,17.7,,22.2,,33.3,,11.7,S,78.7,,0,,78.7,,0,,,,,
1969-08,1969,8,28.2,,17.8,,23,,32.2,S,11.7,,52.3,,0,,52.3,,0,,,,,
1969-09,1969,9,22.3,,13.3,,17.8,,30,,6.7,,16.5,,0,,16.5,,0,,,,,
1969-10,1969,10,14.2,,6.9,,10.6,,23.3,,-3.9,,51.3,,12.2,,63.5,,0,,,,,
1969-11,1969,11,7.3,,2.3,,4.8,,15.6,,-7.2,,72.4,,3.8,,76.2,,3,,,,,
1969-12,1969,12,-0.7,,-6.1,,-3.4,,5,,-16.7,S,34.3,,34.3,,68.6,,8,,,,,
1970-01,1970,1,-3.9,,-10.8,,-7.4,,8.9,,-21.1,,5.3,,29.5,,35.1,,20,,,,,
1970-02,1970,2,-0.6,,-8.4,,-4.5,,7.2,S,-21.7,,11.4,,15.5,,26.9,,5,,,,,
1970-03,1970,3,3,,-3.6,,-0.3,,8.9,,-11.7,,28.7,,16.3,,46.5,,0,,,,,
1970-04,1970,4,12.9,,3.9,,8.4,,24.4,,-5,,80.5,,2.8,,85.3,,0,,,,,
1970-05,1970,5,17.9,,9.2,,13.6,,30,,1.7,,56.1,,0,,56.1,,0,,,,,
1970-06,1970,6,24.3,,14.9,,19.6,,33.3,,7.8,,35.6,,0,,35.6,,0,,,,,
1970-07,1970,7,26.8,,18.1,,22.5,,30.6,S,12.8,S,107.4,E,0,,107.4,E,0,,,,,
1970-08,1970,8,26.8,,17.6,,22.2,,32.2,,13.3,S,98.6,,0,,98.6,,0,,,,,
1970-09,1970,9,21.6,,13.7,,17.7,,30,S,6.1,,53.1,,0,,53.1,,0,,,,,
1970-10,1970,10,15.3,,9.3,,12.3,,22.2,S,0.6,,86.1,,0,T,86.1,,0,,,,,
1970-11,1970,11,8.7,,3.9,,6.3,,14.4,,-6.7,,42.9,,4.6,,47.8,,0,,,,,
1970-12,1970,12,-0.3,,-5.6,,-3,,15.6,,-15,,18.8,,67.8,,84.6,,13,,,,,
1971-01,1971,1,-3.4,,-10.2,,-6.8,,6.7,,-20,,8.1,,33.5,,42.2,,18,,,,,
1971-02,1971,2,0,,-5.6,,-2.8,,7.2,,-18.3,S,47,,42.2,,89.2,,8,,,,,
1971-03,1971,3,2.3,,-3.7,,-0.7,,12.8,,-9.4,,5.6,,38.4,,48.8,,0,T,,,,
1971-04,1971,4,10.4,,1.9,,6.2,,18.9,,-4.4,,26.2,,1.3,,27.9,,0,,,,,
1971-05,1971,5,18.1,,8.9,,13.5,,27.8,,3.9,S,27.2,,0,,27.2,,0,,,,,
1971-06,1971,6,24.4,,15,,19.7,,34.4,,8.9,S,45.5,,0,,45.5,,0,,,,,
1971-07,1971,7,25.9,,16.8,,21.4,,32.2,,12.2,,59.9,E,0,,59.9,E,0,,,,,
1971-08,1971,8,25.3,,16.2,,20.8,,32.2,,7.2,,91.2,,0,,91.2,,0,,,,,
1971-09,1971,9,22.8,,15.5,,19.2,,30.6,,7.8,,36.8,,0,,36.8,,0,,,,,
1971-10,1971,10,17.8,,11.2,,14.5,,26.7,,4.4,,51.1,,0,,51.1,,0,,,,,
1971-11,1971,11,7.2,,1.6,,4.4,,21.1,,-6.7,,31.2,,14.7,,47.2,,,M,,,,
1971-12,1971,12,3.9,,-2.3,,0.8,,14.4,,-13.9,,66.5,,33.8,,100.3,,18,,,,,
1972-01,1972,1,0.1,,-7.1,,-3.5,,7.8,S,-20.6,,12.2,,31,,42.7,,3,,,,,
1972-02,1972,2,-1.4,,-8.2,,-4.8,,4.4,,-18.9,,27.2,,47.5,,78.5,,10,,,,,
1972-03,1972,3,1.3,,-4.8,,-1.8,,9.4,,-12.8,,47,,40.9,,96.3,,0,T,,,,
1972-04,1972,4,9,,1.6,,5.3,,20,S,-11.7,,49.8,,11.9,,59.7,,0,,,,,
1972-05,1972,5,19.9,,10.7,,15.3,,26.7,S,3.9,,47.8,,0,,47.8,,0,,,,,
1972-06,1972,6,21.6,,13.4,,17.5,,28.3,,5,,74.4,,0,,74.4,,0,,,,,
1972-07,1972,7,26.6,,18,,22.3,,34.4,,10,,82.8,,0,,82.8,,0,,,,,
1972-08,1972,8,24.3,,16.8,,20.6,,29.4,S,11.1,S,91.4,,0,,91.4,,0,,,,,
1972-09,1972,9,21.4,,14.4,,17.9,,30,,7.2,,81,,0,,81,,0,,,,,
1972-10,1972,10,11.7,,5.8,,8.8,,20,S,-1.1,S,85.1,,0,T,85.1,,0,,,,,
1972-11,1972,11,5.1,,1.7,,3.4,,11.7,,-5.6,,57.4,,14.2,,75.2,,0,,,,,
1972-12,1972,12,2.3,,-3.7,,-0.7,,10,,-12.2,,60.5,,49.5,,112.8,,0,T,,,,
1973-01,1973,1,0.9,,-5.2,,-2.2,,11.1,,-20,,25.9,,10.4,,35.3,,3,,,,,
1973-02,1973,2,-1.6,,-8.1,,-4.9,,8.9,,-20.6,,19.6,,24.9,,40.4,,,M,,,,
1973-03,1973,3,7.8,,1.9,,4.9,,20.6,,-6.1,,134.9,,14.2,,149.1,,,M,,,,
1973-04,1973,4,11.3,,4.2,,7.8,,22.8,,-3.3,,52.6,,1.3,,53.8,,,M,,,,
1973-05,1973,5,15.4,,8.6,,12,,22.8,,2.8,,89.2,,0,,89.2,,0,,,,,
1973-06,1973,6,23.9,,16,,20,,33.9,,11.7,S,73.4,,0,,73.4,,0,,,,,
1973-07,1973,7,26.9,,18.8,,22.9,,34.4,,13.3,,73.7,,0,,73.7,,0,,,,,
1973-08,1973,8,27.7,,19.7,,23.7,,36.1,,11.1,,14.2,,0,,14.2,,0,,,,,
1973-09,1973,9,21.8,,14,,17.9,,32.8,,5.6,,55.6,,0,,55.6,,0,,,,,
1973-10,1973,10,15.9,,9.5,,12.7,,21.1,,2.8,,136.9,,0,,136.9,,0,,,,,
1973-11,1973,11,8.1,,2.9,,5.5,,17.2,,-4.4,,80,,3,,82.8,,0,,,,,
1973-12,1973,12,0.6,,-4.4,,-1.9,,14.4,,-16.7,,36.3,,58.4,,83.1,,3,,,,,
1974-01,1974,1,0.3,,-6.2,,-3,,10.6,,-17.2,,31.8,,30.5,,54.9,,0,,,,,
1974-02,1974,2,-2,,-8.7,,-5.4,,9.4,,-18.3,,23.9,,25.7,,43.7,,0,,,,,
1974-03,1974,3,3.6,,-2.7,,0.5,,16.7,,-12.2,,40.4,,16.5,,55.1,,0,,,,,
1974-04,1974,4,12.9,,4.6,,8.8,,23.9,,-5,,80.8,,0.8,,81.5,,0,,,,,
1974-05,1974,5,15.7,,7.8,,11.8,,27.8,,0,,144.3,,0,,144.3,,0,,,,,
1974-06,1974,6,21.9,,14.4,,18.2,,27.8,,11.1,,133.6,,0,,133.6,,0,,,,,
1974-07,1974,7,26.7,,18,,22.4,,35.6,,13.3,,29.5,,0,,29.5,,0,,,,,
1974-08,1974,8,25.9,,18.3,,22.1,,30,,13.9,,58.9,,0,,58.9,,0,,,,,
1974-09,1974,9,19.6,,11.9,,15.8,,26.7,,4.4,S,53.1,,0,,53.1,,0,,,,,
1974-10,1974,10,12.7,,5.4,,9.1,,20.6,,-3.3,,28.4,,0,T,28.4,,,M,,,,
1974-11,1974,11,7.3,,2.6,,5,,22.8,,-6.7,,62.2,,1.5,,63.8,,,M,,,,
1974-12,1974,12,3.3,,-0.8,,1.3,,8.9,,-7.2,,22.6,,27.4,,45.2,,0,,,,,
1975-01,1975,1,2.1,,-4,,-1,,12.2,S,-20,,42.2,,13.2,,52.1,,0,,,,,
1975-02,1975,2,0.8,,-4.3,,-1.8,,10,,-13.3,,46,,29,,70.1,,0,,,,,
1975-03,1975,3,2.4,,-3.6,,-0.6,,10,,-11.7,,52.6,,26.4,,77.7,,0,T,,,,
1975-04,1975,4,7.7,,1,,4.4,,16.7,,-7.8,,47,,24.4,,73.9,,0,,,,,
1975-05,1975,5,21.4,,12.6,,17,,28.9,S,6.7,,76.5,,0,,76.5,,0,,,,,
1975-06,1975,6,23.9,,16.2,,20.1,,33.3,,11.1,S,58.7,,0,,58.7,,0,,,,,
1975-07,1975,7,27.8,,18.8,,23.3,,33.3,S,12.8,,71.6,,0,,71.6,,0,,,,,
1975-08,1975,8,25.6,,17.9,,21.8,,33.3,,12.2,,95.5,,0,,95.5,,0,,,,,
1975-09,1975,9,18.9,,11.8,,15.4,,24.4,S,5.6,S,77.7,,0,,77.7,,0,,,,,
1975-10,1975,10,15.2,,8.7,,12,,21.7,S,-1.7,,38.4,,0,,38.4,,0,,,,,
1975-11,1975,11,11.4,,5.6,,8.5,,21.1,,-2.2,S,45,,0.8,,45.7,,0,,,,,
1975-12,1975,12,0.9,,-5.4,,-2.3,,13.3,,-17.2,S,46.7,,64,,100.8,,8,,,,,
1976-01,1976,1,-2.3,,-10.5,,-6.4,,6.7,,-25,,15.5,,53.1,,65,,10,,,,,
1976-02,1976,2,3.6,,-3.8,,-0.1,,14.4,,-23.3,,49.5,,4.8,,54.4,,0,,,,,
1976-03,1976,3,5.7,,-1.7,,2,,16.7,,-11.1,,65,,37.8,,140.7,,0,,,,,
1976-04,1976,4,13.7,,4.8,,9.3,,26.7,S,-5,,52.6,,10.2,,62.7,,0,,,,,
1976-05,1976,5,16.3,,8.4,,12.4,,22.8,,2.2,,86.1,,0,T,86.1,,0,,,,,
1976-06,1976,6,25,,16.8,,20.9,,31.7,S,10,,83.6,,0,,83.6,,0,,,,,
1976-07,1976,7,24.2,,16.9,,20.6,,32.8,,12.8,,92.7,,0,,92.7,,0,,,,,
1976-08,1976,8,24.7,,16.7,,20.7,,30,,8.3,,31.2,,0,,31.2,,0,,,,,
1976-09,1976,9,20.6,,12.4,,16.5,,30,,5.6,,76.2,,0,,76.2,,0,,,,,
1976-10,1976,10,11.5,,5.3,,8.4,,21.1,,-2.8,,46.2,,0,T,46.2,,0,,,,,
1976-11,1976,11,5.3,,-0.9,,2.2,,15,,-9.4,,9.9,,3,,12.4,,0,T,,,,
1976-12,1976,12,-1.1,,-8.9,,-5,,6.1,S,-17.8,S,13.2,,40.9,,44.2,,13,,,,,
1977-01,1977,1,-5.7,,-12.4,,-9.1,,0,,-22.8,,0.3,,70.8,,57,,20,,,,,
1977-02,1977,2,-0.7,,-6.9,,-3.8,,6.7,,-18.9,,21.8,,6.2,,27,,0,T,,,,
1977-03,1977,3,7.7,,0.4,,4.1,,22.8,,-8.9,,63,,22.6,,86.4,,0,,,,,
1977-04,1977,4,13.4,,4.4,,8.9,,28.3,,-8.3,,80.5,,1.9,,82.3,,0,,,,,
1977-05,1977,5,21.7,,11.2,,16.5,,33.3,,2.2,,25,,0,,25,,0,,,,,
1977-06,1977,6,23.2,,13.9,,18.6,,30.6,,5.6,,90.2,,0,,90.2,,0,,,,,
1977-07,1977,7,26.6,,18,,22.3,,36.7,,13.3,,139.4,,0,,139.4,,0,,,,,
1977-08,1977,8,24.5,,16.3,,20.4,,30,,9.4,,123.6,,0,,123.6,,0,,,,,
1977-09,1977,9,20.1,,14.3,,17.2,,28.9,,8.9,,157.3,,0,,157.3,,0,,,,,
1977-10,1977,10,13.6,,6.9,,10.3,,19.4,,1.1,,60.6,,0,,60.6,,0,,,,,
1977-11,1977,11,8.3,,3.4,,5.9,,19.4,,-8.3,,127.5,,5.8,,133.3,,2,,,,,
1977-12,1977,12,0.5,,-4.4,,-2,,12.8,,-15.6,,68.4,,67.6,,127.7,,0,T,,,,
1978-01,1978,1,-3.6,,-9.8,,-6.7,,5,,-17.8,,37.4,,63.4,,90.6,,17,,,,,
1978-02,1978,2,-3.7,,-9.9,,-6.8,,1.1,,-17.8,,0,,28.3,,20.9,,15,,,,,
1978-03,1978,3,1.9,,-4.4,,-1.3,,8.9,,-13.3,S,35.7,,11.4,,48.7,,0,,,,,
1978-04,1978,4,9.5,,2.3,,5.9,,18.9,,-4.4,,62.4,,0.8,,63.2,,0,,,,,
1978-05,1978,5,18.7,,10,,14.4,,29.4,S,-0.6,,58.3,,0,T,58.3,,0,,,,,
1978-06,1978,6,23.3,,13.6,,18.5,,32.8,,7,,22,,0,,22,,0,,,,,
1978-07,1978,7,25.8,,17.1,,21.5,,32.6,,11.7,,41.2,,0,,41.2,,0,,,,,
1978-08,1978,8,25.2,,16.9,,21.1,,30.2,,13.2,,74.8,,0,,74.8,,0,,,,,
1978-09,1978,9,20.4,,12.5,,16.5,,31.8,,5,S,131,,0,,131,,0,,,,,
1978-10,1978,10,13.4,,6.8,,10.1,,20.7,,-0.5,,38.2,,0,T,38.2,,0,,,,,
1978-11,1978,11,7.7,,1.5,,4.6,,16.7,,-8.2,,51,E,13.4,,61.1,E,1,,,,,
1978-12,1978,12,2.3,,-4,,-0.9,,10.5,,-12.1,,52.6,,14.2,,66.8,,2,,,,,
1979-01,1979,1,-3.4,,-8.5,,-6,,3.6,,-18.5,,66.4,,55.4,,112.5,,12,,,,,
1979-02,1979,2,-5.6,,-11.9,,-8.8,,5.5,,-24.7,,10.6,,26.2,,31.6,,8,,,,,
1979-03,1979,3,6.6,,-0.8,,2.9,,17.2,,-14.9,,49.7,,1.2,,50.3,,0,,,,,
1979-04,1979,4,10,,3.1,,6.6,,22.3,,-6.6,,80.2,,37.6,,118.6,,0,,,,,
1979-05,1979,5,17,,8.3,,12.7,,29.3,,0.6,,67.2,,0,,67.2,,,M,,,,
