Date/Time,Year,Month,Mean Max Temp (°C),Mean Max Temp Flag,Mean Min Temp (°C),Mean Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Extr Max Temp (°C),Extr Max Temp Flag,Extr Min Temp (°C),Extr Min Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow Grnd Last Day (cm),Snow Grnd Last Day Flag,Dir of Max Gust (10's deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2005-05,2005,5,12.5,,3.8,,8.2,,22,,-3,,164,,0,,164,,0,,,,,
2005-06,2005,6,22.2,,11.2,,16.7,,32.5,,1,,69.4,,0,,69.4,,0,,,,,
2005-07,2005,7,24.2,,13.2,,18.7,,31,,6.5,,90.6,,0,,90.6,,0,,,,,
2005-08,2005,8,24.3,,13.5,,18.9,,30,,7,,62,,0,,62,,0,,,,,
2005-09,2005,9,20.4,,10.6,,15.5,,27,,2,,101.2,,0,,101.2,,0,,,,,
2005-10,2005,10,12.9,,5.6,,9.3,,25,,-3,,242.6,,0,,242.6,,0,,,,,
2005-11,2005,11,7.9,,-0.3,,3.8,,16.5,,-10,,134.6,,5,I,139.6,I,0,,,,,
2005-12,2005,12,-0.5,,-7.8,,-4.2,,11,,-16,,61.6,,52,,113.6,,5,,,,,
2006-01,2006,1,0.5,,-7.1,,-3.3,,13.5,,-16,,51.6,,45,I,96.6,I,6,,,,,
2006-02,2006,2,-2.1,,-10.4,,-6.3,,11.5,,-20,S,27.8,,47,I,74.8,I,6,,,,,
